job_id,arrival_offset_seconds,job_type,required_cpu,required_memory,expected_duration_seconds,role,app_name
pred_000407,9768.0,interactive,64.0,320.0,791.8,cn,app_87
pred_000408,9792.0,interactive,64.0,320.0,773.67,cn,app_87
pred_000409,9816.0,interactive,64.0,320.0,796.22,cn,app_87
pred_000410,9840.0,interactive,64.0,320.0,785.99,cn,app_87
pred_000411,9864.0,interactive,64.0,320.0,778.5,cn,app_87
pred_000412,9888.0,interactive,64.0,320.0,791.8,cn,app_87
pred_000413,9912.0,interactive,64.0,320.0,773.67,cn,app_87
pred_000414,9936.0,interactive,64.0,320.0,796.22,cn,app_87
pred_000415,9960.0,interactive,64.0,320.0,785.99,cn,app_87
pred_000416,9984.0,interactive,64.0,320.0,778.5,cn,app_87
pred_000417,10008.0,interactive,64.0,320.0,791.8,cn,app_87
pred_000418,10032.0,interactive,64.0,320.0,773.67,cn,app_87
pred_000419,10056.0,interactive,64.0,320.0,796.22,cn,app_87
pred_000420,10080.0,interactive,64.0,320.0,785.99,cn,app_87
pred_000421,10104.0,interactive,64.0,320.0,778.5,cn,app_87
pred_000422,10128.0,interactive,64.0,320.0,791.8,cn,app_87
pred_000423,10152.0,interactive,64.0,320.0,773.67,cn,app_87
pred_000424,10176.0,interactive,64.0,320.0,796.22,cn,app_87
pred_000425,10200.0,interactive,64.0,320.0,785.99,cn,app_87
pred_000426,10224.0,interactive,64.0,320.0,778.5,cn,app_87
pred_000427,10248.0,interactive,64.0,320.0,791.8,cn,app_87
pred_000428,10272.0,interactive,64.0,320.0,773.67,cn,app_87
pred_000429,10296.0,interactive,64.0,320.0,796.22,cn,app_87
pred_000430,10320.0,interactive,64.0,320.0,795.72,cn,app_87
pred_000431,10344.0,interactive,64.0,320.0,788.13,cn,app_87
pred_000432,10368.0,interactive,64.0,320.0,801.6,cn,app_87
pred_000433,10392.0,interactive,64.0,320.0,783.24,cn,app_87
pred_000434,10416.0,interactive,64.0,320.0,806.07,cn,app_87
pred_000435,10440.0,interactive,64.0,320.0,794.37,cn,app_87
pred_000436,10464.0,interactive,64.0,320.0,786.79,cn,app_87
pred_000437,10488.0,interactive,64.0,320.0,800.23,cn,app_87
pred_000438,10512.0,interactive,64.0,320.0,781.91,cn,app_87
pred_000439,10536.0,interactive,64.0,320.0,804.7,cn,app_87
pred_000440,10560.0,interactive,64.0,320.0,794.37,cn,app_87
pred_000441,10584.0,interactive,64.0,320.0,786.79,cn,app_87
pred_000442,10608.0,interactive,64.0,320.0,800.23,cn,app_87
pred_000443,10632.0,interactive,64.0,320.0,781.91,cn,app_87
pred_000444,10656.0,interactive,64.0,320.0,804.7,cn,app_87
pred_000445,10680.0,interactive,64.0,320.0,789.2,cn,app_87
pred_000446,10704.0,interactive,64.0,320.0,781.68,cn,app_87
pred_000447,10728.0,interactive,64.0,320.0,795.03,cn,app_87
pred_000448,10752.0,interactive,64.0,320.0,776.83,cn,app_87
pred_000449,10776.0,interactive,64.0,320.0,799.47,cn,app_87
pred_000450,10800.0,interactive,64.0,320.0,789.2,cn,app_87
pred_000451,10824.0,interactive,64.0,320.0,781.68,cn,app_87
pred_000452,10848.0,interactive,64.0,320.0,795.03,cn,app_87
pred_000453,10872.0,interactive,64.0,320.0,776.83,cn,app_87
pred_000454,10896.0,interactive,64.0,320.0,799.47,cn,app_87
pred_000455,10920.0,interactive,64.0,320.0,788.81,cn,app_87
pred_000456,10944.0,interactive,64.0,320.0,781.29,cn,app_87
pred_000457,10968.0,interactive,64.0,320.0,792.92,cn,app_87
pred_000458,10992.0,interactive,64.0,320.0,774.76,cn,app_87
pred_000459,11016.0,interactive,64.0,320.0,797.34,cn,app_87
pred_000460,11040.0,interactive,64.0,320.0,787.1,cn,app_87
pred_000461,11064.0,interactive,64.0,320.0,779.6,cn,app_87
pred_000462,11088.0,interactive,64.0,320.0,792.92,cn,app_87
pred_000463,11112.0,interactive,64.0,320.0,774.76,cn,app_87
pred_000464,11136.0,interactive,64.0,320.0,792.7,cn,app_87
pred_000465,11160.0,interactive,64.0,320.0,787.1,cn,app_87
pred_000466,11184.0,interactive,64.0,320.0,779.6,cn,app_87
pred_000467,11208.0,interactive,64.0,320.0,805.12,cn,app_87
pred_000468,11232.0,interactive,64.0,320.0,786.68,cn,app_87
pred_000469,11256.0,interactive,64.0,320.0,804.9,cn,app_87
pred_000470,11280.0,interactive,64.0,320.0,799.21,cn,app_87
pred_000471,11304.0,interactive,64.0,320.0,791.59,cn,app_87
pred_000472,11328.0,interactive,64.0,320.0,785.27,cn,app_87
pred_000473,11352.0,interactive,64.0,320.0,767.29,cn,app_87
pred_000474,11376.0,interactive,64.0,320.0,785.06,cn,app_87
pred_000475,11400.0,interactive,64.0,320.0,779.51,cn,app_87
pred_000476,11424.0,interactive,64.0,320.0,772.08,cn,app_87
pred_000477,11448.0,interactive,64.0,320.0,786.49,cn,app_87
pred_000478,11472.0,interactive,64.0,320.0,768.49,cn,app_87
pred_000479,11496.0,interactive,64.0,320.0,786.28,cn,app_87
pred_000480,11520.0,interactive,64.0,320.0,780.73,cn,app_87
pred_000481,11544.0,interactive,64.0,320.0,773.28,cn,app_87
pred_000482,11568.0,interactive,64.0,320.0,786.49,cn,app_87
pred_000483,11592.0,interactive,64.0,320.0,768.49,cn,app_87
pred_000484,11616.0,interactive,64.0,320.0,786.28,cn,app_87
pred_000485,11640.0,interactive,64.0,320.0,785.91,cn,app_87
pred_000486,11664.0,interactive,64.0,320.0,778.42,cn,app_87
pred_000487,11688.0,interactive,64.0,320.0,791.72,cn,app_87
pred_000488,11712.0,interactive,64.0,320.0,773.59,cn,app_87
pred_000489,11736.0,interactive,64.0,320.0,791.5,cn,app_87
pred_000490,11760.0,interactive,64.0,320.0,785.91,cn,app_87
pred_000491,11784.0,interactive,64.0,320.0,778.42,cn,app_87
pred_000492,11808.0,interactive,64.0,320.0,791.72,cn,app_87
pred_000493,11832.0,interactive,64.0,320.0,773.59,cn,app_87
pred_000494,11856.0,interactive,64.0,320.0,791.5,cn,app_87
pred_000495,11880.0,interactive,64.0,320.0,785.91,cn,app_87
pred_000496,11904.0,interactive,64.0,320.0,778.42,cn,app_87
pred_000497,11928.0,interactive,64.0,320.0,791.72,cn,app_87
pred_000498,11952.0,interactive,64.0,320.0,773.59,cn,app_87
pred_000499,11976.0,interactive,64.0,320.0,791.5,cn,app_87
pred_000500,12000.0,interactive,64.0,320.0,785.91,cn,app_87
pred_000501,12024.0,interactive,64.0,320.0,778.42,cn,app_87
pred_000502,12048.0,interactive,64.0,320.0,791.72,cn,app_87
pred_000503,12072.0,interactive,64.0,320.0,773.59,cn,app_87
pred_000504,12096.0,interactive,64.0,320.0,791.5,cn,app_87
pred_000505,12120.0,interactive,64.0,320.0,813.35,cn,app_87
pred_000506,12144.0,interactive,64.0,320.0,805.6,cn,app_87
pred_000507,12168.0,interactive,64.0,320.0,809.07,cn,app_87
pred_000508,12192.0,interactive,64.0,320.0,790.54,cn,app_87
pred_000509,12216.0,interactive,64.0,320.0,808.85,cn,app_87
pred_000510,12240.0,interactive,64.0,320.0,803.14,cn,app_87
pred_000511,12264.0,interactive,64.0,320.0,795.48,cn,app_87
pred_000512,12288.0,interactive,64.0,320.0,809.07,cn,app_87
pred_000513,12312.0,interactive,64.0,320.0,790.54,cn,app_87
pred_000514,12336.0,interactive,64.0,320.0,808.85,cn,app_87
pred_000515,12360.0,interactive,64.0,320.0,803.14,cn,app_87
pred_000516,12384.0,interactive,64.0,320.0,795.48,cn,app_87
pred_000517,12408.0,interactive,64.0,320.0,811.42,cn,app_87
pred_000518,12432.0,interactive,64.0,320.0,792.84,cn,app_87
pred_000519,12456.0,interactive,64.0,320.0,811.2,cn,app_87
pred_000520,12480.0,interactive,64.0,320.0,805.47,cn,app_87
pred_000521,12504.0,interactive,64.0,320.0,797.79,cn,app_87
pred_000522,12528.0,interactive,64.0,320.0,811.42,cn,app_87
pred_000523,12552.0,interactive,64.0,320.0,792.84,cn,app_87
pred_000524,12576.0,interactive,64.0,320.0,811.2,cn,app_87
pred_000525,12600.0,interactive,64.0,320.0,805.47,cn,app_87
pred_000526,12624.0,interactive,64.0,320.0,797.79,cn,app_87
pred_000527,12648.0,interactive,64.0,320.0,811.42,cn,app_87
pred_000528,12672.0,interactive,64.0,320.0,792.84,cn,app_87
pred_000529,12696.0,interactive,64.0,320.0,811.2,cn,app_87
pred_000530,12720.0,interactive,64.0,320.0,825.76,cn,app_87
pred_000531,12744.0,interactive,64.0,320.0,817.89,cn,app_87
pred_000532,12768.0,interactive,64.0,320.0,831.86,cn,app_87
pred_000533,12792.0,interactive,64.0,320.0,812.81,cn,app_87
pred_000534,12816.0,interactive,64.0,320.0,836.5,cn,app_87
pred_000535,12840.0,interactive,64.0,320.0,825.76,cn,app_87
pred_000536,12864.0,interactive,64.0,320.0,817.89,cn,app_87
pred_000537,12888.0,interactive,64.0,320.0,831.86,cn,app_87
pred_000538,12912.0,interactive,64.0,320.0,812.81,cn,app_87
pred_000539,12936.0,interactive,64.0,320.0,836.5,cn,app_87
pred_000540,12960.0,interactive,64.0,320.0,825.76,cn,app_87
pred_000541,12984.0,interactive,64.0,320.0,817.89,cn,app_87
pred_000542,13008.0,interactive,64.0,320.0,836.49,cn,app_87
pred_000543,13032.0,interactive,64.0,320.0,817.33,cn,app_87
pred_000544,13056.0,interactive,64.0,320.0,841.16,cn,app_87
pred_000545,13080.0,interactive,64.0,320.0,830.35,cn,app_87
pred_000546,13104.0,interactive,64.0,320.0,822.44,cn,app_87
pred_000547,13128.0,interactive,64.0,320.0,833.3,cn,app_87
pred_000548,13152.0,interactive,64.0,320.0,814.22,cn,app_87
pred_000549,13176.0,interactive,64.0,320.0,837.96,cn,app_87
pred_000550,13200.0,interactive,64.0,320.0,827.56,cn,app_87
pred_000551,13224.0,interactive,64.0,320.0,821.63,cn,app_87
pred_000552,13248.0,interactive,64.0,320.0,802.32,cn,app_87
pred_000553,13272.0,interactive,64.0,320.0,786.65,cn,app_87
pred_000554,13296.0,interactive,64.0,320.0,809.58,cn,app_87
pred_000555,13320.0,interactive,64.0,320.0,785.16,cn,app_87
pred_000556,13344.0,interactive,64.0,320.0,780.36,cn,app_87
pred_000557,13368.0,interactive,64.0,320.0,790.96,cn,app_87
pred_000558,13392.0,interactive,64.0,320.0,775.52,cn,app_87
pred_000559,13416.0,interactive,64.0,320.0,798.12,cn,app_87
pred_000560,13440.0,interactive,64.0,320.0,785.16,cn,app_87
pred_000561,13464.0,interactive,64.0,320.0,780.36,cn,app_87
pred_000562,13488.0,interactive,64.0,320.0,790.96,cn,app_87
pred_000563,13512.0,interactive,64.0,320.0,775.52,cn,app_87
pred_000564,13536.0,interactive,64.0,320.0,798.12,cn,app_87
pred_000565,13560.0,interactive,64.0,320.0,785.16,cn,app_87
pred_000566,13584.0,interactive,64.0,320.0,780.36,cn,app_87
pred_000567,13608.0,interactive,64.0,320.0,790.96,cn,app_87
pred_000568,13632.0,interactive,64.0,320.0,775.52,cn,app_87
pred_000569,13656.0,interactive,64.0,320.0,798.12,cn,app_87
pred_000570,13680.0,interactive,64.0,320.0,785.16,cn,app_87
pred_000571,13704.0,interactive,64.0,320.0,780.36,cn,app_87
pred_000572,13728.0,interactive,64.0,320.0,790.96,cn,app_87
pred_000573,13752.0,interactive,64.0,320.0,775.52,cn,app_87
pred_000574,13776.0,interactive,64.0,320.0,798.12,cn,app_87
pred_000575,13800.0,interactive,64.0,320.0,785.16,cn,app_87
pred_000576,13824.0,interactive,64.0,320.0,780.36,cn,app_87
pred_000577,13848.0,interactive,64.0,320.0,790.96,cn,app_87
pred_000578,13872.0,interactive,64.0,320.0,775.52,cn,app_87
pred_000579,13896.0,interactive,64.0,320.0,798.12,cn,app_87
pred_000580,13920.0,interactive,64.0,320.0,794.88,cn,app_87
pred_000581,13944.0,interactive,64.0,320.0,790.02,cn,app_87
pred_000582,13968.0,interactive,64.0,320.0,800.74,cn,app_87
pred_000583,13992.0,interactive,64.0,320.0,785.12,cn,app_87
pred_000584,14016.0,interactive,64.0,320.0,808.0,cn,app_87
pred_000585,14040.0,interactive,64.0,320.0,793.52,cn,app_87
pred_000586,14064.0,interactive,64.0,320.0,788.67,cn,app_87
pred_000587,14088.0,interactive,64.0,320.0,799.38,cn,app_87
pred_000588,14112.0,interactive,64.0,320.0,783.78,cn,app_87
pred_000589,14136.0,interactive,64.0,320.0,806.62,cn,app_87
pred_000590,14160.0,interactive,64.0,320.0,793.52,cn,app_87
pred_000591,14184.0,interactive,64.0,320.0,788.67,cn,app_87
pred_000592,14208.0,interactive,64.0,320.0,799.38,cn,app_87
pred_000593,14232.0,interactive,64.0,320.0,783.78,cn,app_87
pred_000594,14256.0,interactive,64.0,320.0,806.62,cn,app_87
pred_000595,14280.0,interactive,64.0,320.0,788.37,cn,app_87
pred_000596,14304.0,interactive,64.0,320.0,783.55,cn,app_87
pred_000597,14328.0,interactive,64.0,320.0,794.19,cn,app_87
pred_000598,14352.0,interactive,64.0,320.0,778.68,cn,app_87
pred_000599,14376.0,interactive,64.0,320.0,801.38,cn,app_87
pred_000600,14400.0,interactive,64.0,320.0,788.37,cn,app_87
pred_000601,14424.0,interactive,64.0,320.0,783.55,cn,app_87
pred_000602,14448.0,interactive,64.0,320.0,794.19,cn,app_87
pred_000603,14472.0,interactive,64.0,320.0,778.68,cn,app_87
pred_000604,14496.0,interactive,64.0,320.0,801.38,cn,app_87
pred_000605,14520.0,interactive,64.0,320.0,787.97,cn,app_87
pred_000606,14544.0,interactive,64.0,320.0,783.16,cn,app_87
pred_000607,14568.0,interactive,64.0,320.0,792.07,cn,app_87
pred_000608,14592.0,interactive,64.0,320.0,776.61,cn,app_87
pred_000609,14616.0,interactive,64.0,320.0,799.25,cn,app_87
pred_000610,14640.0,interactive,64.0,320.0,786.27,cn,app_87
pred_000611,14664.0,interactive,64.0,320.0,781.46,cn,app_87
pred_000612,14688.0,interactive,64.0,320.0,792.07,cn,app_87
pred_000613,14712.0,interactive,64.0,320.0,777.88,cn,app_87
pred_000614,14736.0,interactive,64.0,320.0,793.89,cn,app_87
pred_000615,14760.0,interactive,64.0,320.0,787.55,cn,app_87
pred_000616,14784.0,interactive,64.0,320.0,780.76,cn,app_87
pred_000617,14808.0,interactive,64.0,320.0,805.57,cn,app_87
pred_000618,14832.0,interactive,64.0,320.0,789.85,cn,app_87
pred_000619,14856.0,interactive,64.0,320.0,806.11,cn,app_87
pred_000620,14880.0,interactive,64.0,320.0,799.67,cn,app_87
pred_000621,14904.0,interactive,64.0,320.0,792.78,cn,app_87
pred_000622,14928.0,interactive,64.0,320.0,785.71,cn,app_87
pred_000623,14952.0,interactive,64.0,320.0,770.37,cn,app_87
pred_000624,14976.0,interactive,64.0,320.0,786.23,cn,app_87
pred_000625,15000.0,interactive,64.0,320.0,779.95,cn,app_87
pred_000626,15024.0,interactive,64.0,320.0,773.23,cn,app_87
pred_000627,15048.0,interactive,64.0,320.0,786.94,cn,app_87
pred_000628,15072.0,interactive,64.0,320.0,771.58,cn,app_87
pred_000629,15096.0,interactive,64.0,320.0,787.46,cn,app_87
pred_000630,15120.0,interactive,64.0,320.0,781.17,cn,app_87
pred_000631,15144.0,interactive,64.0,320.0,774.44,cn,app_87
pred_000632,15168.0,interactive,64.0,320.0,786.94,cn,app_87
pred_000633,15192.0,interactive,64.0,320.0,771.58,cn,app_87
pred_000634,15216.0,interactive,64.0,320.0,787.46,cn,app_87
pred_000635,15240.0,interactive,64.0,320.0,786.36,cn,app_87
pred_000636,15264.0,interactive,64.0,320.0,779.58,cn,app_87
pred_000637,15288.0,interactive,64.0,320.0,792.16,cn,app_87
pred_000638,15312.0,interactive,64.0,320.0,776.7,cn,app_87
pred_000639,15336.0,interactive,64.0,320.0,792.69,cn,app_87
pred_000640,15360.0,interactive,64.0,320.0,786.36,cn,app_87
pred_000641,15384.0,interactive,64.0,320.0,779.58,cn,app_87
pred_000642,15408.0,interactive,64.0,320.0,792.16,cn,app_87
pred_000643,15432.0,interactive,64.0,320.0,776.7,cn,app_87
pred_000644,15456.0,interactive,64.0,320.0,792.69,cn,app_87
pred_000645,15480.0,interactive,64.0,320.0,786.36,cn,app_87
pred_000646,15504.0,interactive,64.0,320.0,779.58,cn,app_87
pred_000647,15528.0,interactive,64.0,320.0,792.16,cn,app_87
pred_000648,15552.0,interactive,64.0,320.0,776.7,cn,app_87
pred_000649,15576.0,interactive,64.0,320.0,792.69,cn,app_87
pred_000650,15600.0,interactive,64.0,320.0,786.36,cn,app_87
pred_000651,15624.0,interactive,64.0,320.0,779.58,cn,app_87
pred_000652,15648.0,interactive,64.0,320.0,792.16,cn,app_87
pred_000653,15672.0,interactive,64.0,320.0,776.7,cn,app_87
pred_000654,15696.0,interactive,64.0,320.0,792.69,cn,app_87
pred_000655,15720.0,interactive,64.0,320.0,813.82,cn,app_87
pred_000656,15744.0,interactive,64.0,320.0,806.8,cn,app_87
pred_000657,15768.0,interactive,64.0,320.0,809.53,cn,app_87
pred_000658,15792.0,interactive,64.0,320.0,793.73,cn,app_87
pred_000659,15816.0,interactive,64.0,320.0,810.06,cn,app_87
pred_000660,15840.0,interactive,64.0,320.0,803.59,cn,app_87
pred_000661,15864.0,interactive,64.0,320.0,796.67,cn,app_87
pred_000662,15888.0,interactive,64.0,320.0,809.53,cn,app_87
pred_000663,15912.0,interactive,64.0,320.0,793.73,cn,app_87
pred_000664,15936.0,interactive,64.0,320.0,810.06,cn,app_87
pred_000665,15960.0,interactive,64.0,320.0,803.59,cn,app_87
pred_000666,15984.0,interactive,64.0,320.0,796.67,cn,app_87
pred_000667,16008.0,interactive,64.0,320.0,811.88,cn,app_87
pred_000668,16032.0,interactive,64.0,320.0,796.03,cn,app_87
pred_000669,16056.0,interactive,64.0,320.0,812.41,cn,app_87
pred_000670,16080.0,interactive,64.0,320.0,805.92,cn,app_87
pred_000671,16104.0,interactive,64.0,320.0,798.98,cn,app_87
pred_000672,16128.0,interactive,64.0,320.0,811.88,cn,app_87
pred_000673,16152.0,interactive,64.0,320.0,796.03,cn,app_87
pred_000674,16176.0,interactive,64.0,320.0,812.41,cn,app_87
pred_000675,16200.0,interactive,64.0,320.0,805.92,cn,app_87
pred_000676,16224.0,interactive,64.0,320.0,798.98,cn,app_87
pred_000677,16248.0,interactive,64.0,320.0,811.88,cn,app_87
pred_000678,16272.0,interactive,64.0,320.0,796.03,cn,app_87
pred_000679,16296.0,interactive,64.0,320.0,812.41,cn,app_87
pred_000680,16320.0,interactive,64.0,320.0,826.23,cn,app_87
pred_000681,16344.0,interactive,64.0,320.0,819.11,cn,app_87
pred_000682,16368.0,interactive,64.0,320.0,832.33,cn,app_87
pred_000683,16392.0,interactive,64.0,320.0,816.08,cn,app_87
pred_000684,16416.0,interactive,64.0,320.0,837.75,cn,app_87
pred_000685,16440.0,interactive,64.0,320.0,826.23,cn,app_87
pred_000686,16464.0,interactive,64.0,320.0,819.11,cn,app_87
pred_000687,16488.0,interactive,64.0,320.0,832.33,cn,app_87
pred_000688,16512.0,interactive,64.0,320.0,816.08,cn,app_87
pred_000689,16536.0,interactive,64.0,320.0,837.75,cn,app_87
pred_000690,16560.0,interactive,64.0,320.0,826.23,cn,app_87
pred_000691,16584.0,interactive,64.0,320.0,819.11,cn,app_87
pred_000692,16608.0,interactive,64.0,320.0,836.96,cn,app_87
pred_000693,16632.0,interactive,64.0,320.0,820.62,cn,app_87
pred_000694,16656.0,interactive,64.0,320.0,842.41,cn,app_87
pred_000695,16680.0,interactive,64.0,320.0,830.82,cn,app_87
pred_000696,16704.0,interactive,64.0,320.0,823.67,cn,app_87
pred_000697,16728.0,interactive,64.0,320.0,833.77,cn,app_87
pred_000698,16752.0,interactive,64.0,320.0,817.5,cn,app_87
pred_000699,16776.0,interactive,64.0,320.0,839.21,cn,app_87
pred_000700,16800.0,interactive,64.0,320.0,828.02,cn,app_87
pred_000701,16824.0,interactive,64.0,320.0,820.89,cn,app_87
pred_000702,16848.0,interactive,64.0,320.0,803.62,cn,app_87
pred_000703,16872.0,interactive,64.0,320.0,787.94,cn,app_87
pred_000704,16896.0,interactive,64.0,320.0,808.86,cn,app_87
pred_000705,16920.0,interactive,64.0,320.0,786.44,cn,app_87
pred_000706,16944.0,interactive,64.0,320.0,779.66,cn,app_87
pred_000707,16968.0,interactive,64.0,320.0,792.24,cn,app_87
pred_000708,16992.0,interactive,64.0,320.0,776.78,cn,app_87
pred_000709,17016.0,interactive,64.0,320.0,797.41,cn,app_87
pred_000710,17040.0,interactive,64.0,320.0,786.44,cn,app_87
pred_000711,17064.0,interactive,64.0,320.0,779.66,cn,app_87
pred_000712,17088.0,interactive,64.0,320.0,792.24,cn,app_87
pred_000713,17112.0,interactive,64.0,320.0,776.78,cn,app_87
pred_000714,17136.0,interactive,64.0,320.0,797.41,cn,app_87
pred_000715,17160.0,interactive,64.0,320.0,786.44,cn,app_87
pred_000716,17184.0,interactive,64.0,320.0,779.66,cn,app_87
pred_000717,17208.0,interactive,64.0,320.0,792.24,cn,app_87
pred_000718,17232.0,interactive,64.0,320.0,776.78,cn,app_87
pred_000719,17256.0,interactive,64.0,320.0,797.41,cn,app_87
pred_000720,17280.0,interactive,64.0,320.0,786.44,cn,app_87
pred_000721,17304.0,interactive,64.0,320.0,779.66,cn,app_87
pred_000722,17328.0,interactive,64.0,320.0,792.24,cn,app_87
pred_000723,17352.0,interactive,64.0,320.0,776.78,cn,app_87
pred_000724,17376.0,interactive,64.0,320.0,797.41,cn,app_87
pred_000725,17400.0,interactive,64.0,320.0,786.44,cn,app_87
pred_000726,17424.0,interactive,64.0,320.0,779.66,cn,app_87
pred_000727,17448.0,interactive,64.0,320.0,792.24,cn,app_87
pred_000728,17472.0,interactive,64.0,320.0,776.78,cn,app_87
pred_000729,17496.0,interactive,64.0,320.0,797.41,cn,app_87
pred_000730,17520.0,interactive,64.0,320.0,796.17,cn,app_87
pred_000731,17544.0,interactive,64.0,320.0,789.31,cn,app_87
pred_000732,17568.0,interactive,64.0,320.0,802.05,cn,app_87
pred_000733,17592.0,interactive,64.0,320.0,786.39,cn,app_87
pred_000734,17616.0,interactive,64.0,320.0,807.28,cn,app_87
pred_000735,17640.0,interactive,64.0,320.0,794.82,cn,app_87
pred_000736,17664.0,interactive,64.0,320.0,787.97,cn,app_87
pred_000737,17688.0,interactive,64.0,320.0,800.68,cn,app_87
pred_000738,17712.0,interactive,64.0,320.0,785.06,cn,app_87
pred_000739,17736.0,interactive,64.0,320.0,805.9,cn,app_87
pred_000740,17760.0,interactive,64.0,320.0,794.82,cn,app_87
pred_000741,17784.0,interactive,64.0,320.0,787.97,cn,app_87
pred_000742,17808.0,interactive,64.0,320.0,800.68,cn,app_87
pred_000743,17832.0,interactive,64.0,320.0,785.06,cn,app_87
pred_000744,17856.0,interactive,64.0,320.0,805.9,cn,app_87
pred_000745,17880.0,interactive,64.0,320.0,789.65,cn,app_87
pred_000746,17904.0,interactive,64.0,320.0,782.85,cn,app_87
pred_000747,17928.0,interactive,64.0,320.0,795.48,cn,app_87
pred_000748,17952.0,interactive,64.0,320.0,779.95,cn,app_87
pred_000749,17976.0,interactive,64.0,320.0,800.67,cn,app_87
pred_000750,18000.0,interactive,64.0,320.0,789.65,cn,app_87
pred_000751,18024.0,interactive,64.0,320.0,782.85,cn,app_87
pred_000752,18048.0,interactive,64.0,320.0,795.48,cn,app_87
pred_000753,18072.0,interactive,64.0,320.0,779.95,cn,app_87
pred_000754,18096.0,interactive,64.0,320.0,800.67,cn,app_87
pred_000755,18120.0,interactive,64.0,320.0,789.26,cn,app_87
pred_000756,18144.0,interactive,64.0,320.0,782.46,cn,app_87
pred_000757,18168.0,interactive,64.0,320.0,793.37,cn,app_87
pred_000758,18192.0,interactive,64.0,320.0,777.88,cn,app_87
